Age,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Tutoring_Sessions_Per_Week,Exam_Anxiety_Score,Final_Score,Gender_Male,Gender_Non-Binary,Part_Time_Job_1,Study_Method_Offline,Study_Method_Online,Diet_Quality_Good,Diet_Quality_Poor,Internet_Quality_Excellent,Internet_Quality_Good,Internet_Quality_Poor,Extracurricular_Yes,Family_Income_Level_Low,Family_Income_Level_Middle
22,1.96,76.2,6.3,6.7,3.5,3.49,1,3.8,83.23,False,False,False,False,False,True,False,False,False,False,False,True,False
22,5.44,98.4,6.4,5.3,6.4,2.0,2,6.2,78.78,False,False,False,False,True,False,False,True,False,False,False,False,False
23,4.01,89.5,7.3,4.0,3.3,3.97,3,2.1,86.44,True,False,False,False,False,False,False,False,False,True,True,False,True
22,9.23,74.4,8.4,2.7,4.2,3.3,2,3.4,91.71,True,False,True,True,False,True,False,False,False,True,False,True,False
20,7.14,75.5,8.0,7.2,2.6,3.55,3,4.1,96.27,True,False,True,False,False,False,True,False,True,False,True,False,True
17,3.44,67.7,4.9,3.3,3.5,2.68,2,4.5,64.8,True,False,True,False,True,False,False,False,True,False,True,False,True
19,6.39,79.3,6.9,5.6,3.2,3.22,2,3.9,91.75,False,True,True,True,False,False,False,True,False,False,False,True,False
17,5.94,71.1,6.6,4.1,5.9,3.36,1,3.9,99.83,False,False,False,True,False,False,False,False,True,False,True,False,True
20,4.3,80.3,7.9,7.2,2.4,2.7,3,4.5,88.67,False,False,False,False,False,True,False,False,False,True,False,True,False
23,4.34,72.3,5.6,5.4,1.0,3.24,2,3.6,87.39,False,False,False,False,True,False,False,False,True,False,True,True,False
23,4.49,67.6,6.8,2.6,3.2,2.97,2,3.1,85.3,False,False,False,False,True,True,False,False,False,False,True,True,False
18,3.07,71.6,7.6,4.9,5.0,3.27,1,5.9,70.35,False,False,True,False,False,False,True,False,True,False,False,False,False
17,5.57,80.9,7.0,1.0,4.5,3.36,3,4.5,90.18,True,False,True,False,False,False,True,False,True,False,False,False,True
24,4.01,84.9,7.4,7.0,4.5,2.99,3,3.9,98.38,True,False,True,False,True,True,False,False,False,True,True,False,True
24,4.81,82.5,9.2,9.4,3.8,3.37,1,5.0,77.84,False,False,False,False,True,False,False,False,True,False,False,False,False
23,4.29,78.9,8.2,5.6,5.7,3.38,1,4.6,88.12,True,False,True,False,False,False,False,False,True,False,True,True,False
22,3.57,86.4,5.2,4.7,5.9,1.98,2,7.0,64.42,False,True,False,False,False,False,True,False,True,False,True,False,False
23,8.81,83.1,8.7,7.0,3.1,3.33,3,4.1,94.91,False,False,True,True,False,False,False,False,True,False,True,False,True
23,5.58,100.0,8.3,2.9,6.0,3.12,3,3.7,96.85,False,False,False,False,False,False,True,False,False,False,True,False,True
23,6.33,82.8,5.7,3.7,5.0,2.65,0,3.3,88.1,True,False,True,True,False,True,False,False,False,False,True,False,False
23,10.32,79.7,6.9,6.4,4.5,2.12,2,5.5,98.81,False,False,True,False,False,False,False,False,False,False,False,False,True
24,4.92,84.7,6.5,2.8,5.4,3.57,2,1.9,95.95,True,False,True,False,True,False,False,False,False,False,False,False,False
24,3.61,80.2,8.1,1.0,3.3,3.17,1,3.7,89.51,False,True,False,True,False,False,True,False,True,False,True,False,False
19,1.63,82.4,6.1,7.1,1.6,3.82,2,4.8,66.1,True,False,False,False,False,False,False,True,False,False,False,True,False
19,2.19,76.4,6.8,3.9,4.5,3.01,2,2.2,76.36,False,False,True,True,False,True,False,False,True,False,True,True,False
18,6.25,66.4,8.1,2.8,7.8,3.28,3,4.0,98.55,False,False,False,False,False,False,True,False,True,False,True,True,False
23,2.27,93.0,6.3,7.8,4.4,3.16,2,5.1,68.49,True,False,True,False,False,False,False,False,True,False,True,True,False
24,0.96,64.3,6.5,4.9,4.7,2.42,0,6.5,52.5,True,False,True,True,False,False,False,False,False,False,True,False,True
17,5.08,70.6,8.3,7.5,4.3,3.24,1,4.5,78.01,False,True,False,False,True,False,False,True,False,False,False,True,False
20,4.85,87.3,6.3,5.6,2.3,3.63,2,5.2,88.5,True,False,True,True,False,True,False,True,False,False,True,False,True
18,8.33,92.3,10.0,4.0,2.9,4.0,1,5.3,90.95,False,False,True,True,False,False,True,False,True,False,False,False,False
24,2.14,80.7,6.6,8.7,1.6,2.75,2,3.9,66.78,True,False,False,False,False,True,False,False,False,False,False,False,False
17,7.02,74.5,4.8,1.0,5.2,2.87,2,6.6,90.57,False,False,False,True,False,False,True,False,True,False,False,True,False
23,0.41,78.5,8.2,7.6,5.1,3.02,2,5.2,66.69,False,False,True,False,False,False,False,False,False,False,False,True,False
21,7.53,79.8,7.2,5.0,2.0,2.96,1,5.0,87.51,True,False,False,True,False,False,True,False,True,False,True,True,False
23,5.56,76.8,7.6,7.6,8.6,3.5,3,5.2,75.51,True,False,False,True,False,False,False,True,False,False,True,False,False
19,3.13,69.9,8.0,3.6,4.0,3.07,3,5.6,68.24,False,False,True,True,False,False,True,False,False,False,False,False,True
20,7.43,78.6,9.4,3.6,3.8,3.67,2,5.0,87.27,True,False,False,False,True,True,False,True,False,False,True,False,False
24,5.34,73.6,8.4,4.6,5.6,1.87,2,7.0,74.26,True,False,False,True,False,False,False,True,False,False,True,False,False
24,6.18,81.6,6.2,8.7,4.0,3.13,1,5.7,81.41,False,False,True,True,False,False,False,True,False,False,False,False,False
22,5.08,79.1,8.4,7.0,0.5,3.44,4,3.0,99.79,True,False,True,False,False,False,False,False,True,False,True,True,False
20,7.27,73.1,7.4,3.9,5.9,3.99,2,3.3,98.81,True,False,True,False,True,False,False,False,False,False,False,False,True
22,6.31,93.8,5.6,3.2,5.5,3.12,1,2.5,99.79,False,False,True,True,False,False,False,False,True,False,True,False,False
20,3.13,68.5,6.4,8.0,6.4,2.74,0,6.6,67.58,True,False,True,True,False,False,False,False,True,False,False,True,False
19,3.28,69.7,9.3,7.2,3.0,2.95,1,6.1,71.44,True,False,False,False,True,True,False,False,False,False,False,False,True
22,3.35,93.8,6.2,4.3,4.7,1.73,1,4.6,73.05,True,False,True,True,False,False,True,False,True,False,True,False,True
17,6.56,82.4,8.1,4.7,3.1,2.8,3,5.8,93.05,False,False,True,False,True,False,False,False,True,False,False,False,True
22,6.22,81.0,6.8,8.0,4.3,3.51,2,5.3,93.93,False,False,True,False,False,False,True,False,False,True,False,False,False
18,5.57,71.6,7.7,1.0,4.2,3.11,3,6.2,97.55,False,False,True,True,False,False,False,False,False,False,False,False,True
17,4.56,62.8,5.7,6.7,3.7,3.38,1,4.0,72.95,True,False,False,True,False,False,False,False,False,True,False,False,False
18,3.87,73.7,6.7,2.8,3.1,2.85,1,4.4,81.94,True,False,False,True,False,False,False,False,True,False,False,False,True
23,5.7,50.7,4.9,5.5,3.7,3.48,2,4.7,75.26,True,False,True,False,False,False,False,False,True,False,True,False,True
20,6.65,92.7,9.2,7.1,4.6,2.51,0,7.6,94.24,True,False,True,False,True,False,False,False,False,True,True,False,False
17,6.54,81.2,7.4,1.3,4.4,2.47,2,4.1,88.68,False,False,False,False,True,False,True,True,False,False,False,False,False
20,8.24,65.5,5.5,7.9,2.9,3.84,2,5.7,92.76,True,False,False,True,False,True,False,False,False,True,True,False,False
23,8.43,70.0,6.7,9.1,5.7,3.81,4,5.3,94.29,True,False,True,False,True,False,False,False,True,False,True,False,False
21,4.3,87.9,7.8,3.1,4.2,3.56,2,3.4,96.5,True,False,True,True,False,False,False,False,True,False,True,False,True
24,10.03,74.9,6.7,4.3,2.5,2.56,2,4.3,86.33,False,False,False,False,True,True,False,False,True,False,False,True,False
20,8.0,92.5,5.5,4.9,1.6,2.79,3,4.4,96.25,False,False,False,False,False,False,False,False,False,True,False,True,False
23,5.62,83.6,5.3,6.6,4.4,3.04,0,6.3,84.35,False,False,True,False,True,False,False,True,False,False,False,True,False
20,5.76,80.7,7.6,7.1,4.7,2.98,2,3.9,88.23,False,False,True,True,False,False,False,True,False,False,False,False,True
23,6.12,94.1,7.8,4.9,2.5,2.47,2,2.8,96.52,False,False,False,True,False,True,False,False,True,False,False,True,False
18,4.01,87.5,3.9,5.9,2.5,2.71,2,6.3,76.38,True,False,False,False,True,False,False,False,True,False,False,True,False
23,3.71,83.8,6.1,4.6,5.2,3.71,2,3.5,71.28,True,False,True,False,False,False,True,False,False,True,True,True,False
22,5.13,71.5,6.2,6.3,3.4,2.64,2,4.5,88.09,False,False,False,True,False,True,False,False,True,False,True,False,True
21,4.31,100.0,6.9,2.4,3.7,2.2,1,5.7,88.72,False,False,True,False,True,False,False,False,True,False,False,True,False
20,1.44,80.5,7.8,5.7,4.5,3.21,2,5.8,72.6,False,False,False,False,True,True,False,False,True,False,True,False,True
23,6.28,74.3,8.3,8.1,1.3,2.4,2,3.7,81.46,False,False,True,True,False,True,False,False,True,False,False,False,True
23,1.27,81.6,6.4,6.5,5.2,3.67,0,4.3,63.46,False,False,True,False,False,False,True,False,True,False,False,False,True
20,5.7,82.2,5.8,7.1,4.0,2.36,0,6.5,78.9,False,False,False,True,False,True,False,False,False,False,False,False,False
24,4.34,84.6,6.0,4.0,3.1,3.39,2,3.9,87.86,False,False,True,False,False,False,False,False,False,False,True,True,False
21,3.78,93.4,8.6,3.8,1.9,2.92,1,2.6,90.58,False,False,False,False,False,False,False,False,False,False,True,False,False
21,6.54,82.9,6.8,5.6,3.6,3.08,4,5.9,99.54,True,False,False,False,False,True,False,False,False,True,False,False,True
23,3.41,87.6,8.0,3.6,6.0,3.23,1,5.6,87.05,False,False,True,False,False,True,False,False,True,False,True,True,False
17,3.12,82.9,7.5,2.1,3.7,2.94,2,2.7,63.74,False,False,False,False,False,False,True,False,True,False,False,False,True
18,5.61,82.6,9.6,7.0,3.2,2.32,1,9.2,95.76,True,False,True,False,True,False,False,False,True,False,False,False,False
21,5.46,90.6,5.1,5.5,4.0,3.25,2,2.7,90.02,False,False,False,True,False,True,False,False,True,False,False,False,True
21,3.64,60.9,6.5,3.5,3.6,2.45,0,7.0,96.23,False,False,True,False,False,False,False,False,True,False,False,False,True
19,3.51,51.2,6.4,6.0,5.5,3.1,1,9.2,98.32,True,False,False,True,False,False,False,False,False,False,True,False,False
22,3.57,80.3,8.6,8.4,3.7,1.59,0,7.8,51.67,False,False,True,False,False,False,True,False,False,False,False,False,False
21,5.67,67.2,6.7,4.6,4.6,3.98,2,3.9,91.96,True,False,False,True,False,False,False,False,False,False,True,False,True
18,5.88,64.1,7.8,4.4,4.3,2.46,2,1.7,82.93,False,True,False,False,False,False,False,False,True,False,True,False,False
22,6.63,85.9,4.1,7.5,3.3,2.96,2,7.2,84.64,False,False,True,False,True,False,False,False,False,False,False,False,False
22,4.8,74.6,6.6,1.4,3.1,2.06,4,5.1,91.74,True,False,False,False,False,False,True,False,False,True,False,False,True
20,3.23,78.5,8.2,5.0,2.6,2.75,1,2.3,73.52,True,False,False,False,False,False,True,False,True,False,False,False,True
20,6.43,81.7,8.2,4.0,4.2,3.29,2,5.9,94.95,False,False,False,False,True,True,False,True,False,False,True,False,False
20,10.22,71.3,6.5,1.4,2.8,2.19,0,4.4,70.82,True,False,True,True,False,False,True,False,True,False,False,True,False
20,8.2,85.7,5.8,6.7,3.0,3.68,2,3.1,91.4,True,False,True,True,False,False,True,False,True,False,True,True,False
19,3.0,76.4,6.4,4.5,3.9,2.81,2,3.7,75.27,False,False,False,True,False,True,False,False,True,False,False,True,False
21,6.53,73.1,6.8,6.3,3.8,2.29,1,4.6,87.71,True,False,False,True,False,True,False,False,True,False,False,True,False
20,4.77,74.7,9.0,6.5,4.6,3.07,2,6.3,73.43,True,False,True,True,False,False,True,False,True,False,True,True,False
23,4.81,91.9,6.3,5.8,6.2,3.08,1,3.7,82.76,False,False,False,True,False,False,False,True,False,False,True,False,False
17,4.49,78.5,7.6,3.4,5.1,3.64,1,3.8,95.3,False,False,True,True,False,True,False,False,False,False,True,False,False
20,3.4,84.6,8.4,4.6,4.7,3.53,2,9.4,84.52,False,False,False,True,False,False,True,False,False,False,False,True,False
21,2.02,73.2,6.6,4.7,2.6,2.95,1,6.2,67.76,False,False,False,False,False,False,False,False,False,False,False,False,True
20,5.89,75.7,5.6,6.3,4.0,2.92,2,5.4,90.18,True,False,False,False,False,False,True,False,True,False,False,False,True
19,3.01,68.5,6.4,4.9,2.2,3.1,0,3.8,71.31,True,False,False,True,False,False,True,True,False,False,False,False,True
18,3.94,83.6,7.2,6.2,4.5,2.02,0,4.3,54.89,True,False,True,True,False,False,False,False,False,False,False,True,False
18,4.26,79.7,7.3,3.9,5.7,3.3,2,6.0,92.86,False,False,True,True,False,True,False,False,False,False,False,False,True
21,5.21,76.2,6.5,6.7,1.7,1.97,1,7.1,69.62,False,False,False,True,False,True,False,True,False,False,False,False,True
23,4.16,94.9,8.1,4.1,4.7,2.81,3,7.1,81.7,False,False,False,True,False,False,True,False,True,False,True,False,True
18,4.73,76.8,5.4,1.8,1.8,3.0,2,4.3,83.78,False,False,False,True,False,False,True,False,True,False,False,False,True
24,4.18,86.5,6.4,4.5,4.3,2.96,3,5.9,89.92,False,False,True,True,False,False,True,True,False,False,False,True,False
18,5.53,92.5,6.8,5.0,5.4,3.46,2,1.0,93.37,True,False,False,False,False,False,False,False,True,False,True,False,False
17,5.73,75.1,6.9,5.2,5.7,2.78,0,5.4,81.9,True,False,False,True,False,False,False,False,True,False,False,False,False
21,7.93,89.4,5.8,1.6,4.7,2.47,1,5.6,89.52,True,False,True,False,False,False,False,False,False,True,False,False,True
23,6.14,83.8,7.1,6.1,7.0,3.58,2,2.7,93.68,True,False,True,False,True,False,False,False,False,False,True,False,False
21,3.9,86.8,6.8,5.4,3.0,3.18,1,6.0,83.96,False,False,False,False,False,False,True,False,True,False,True,False,True
18,6.15,99.8,6.4,4.9,4.9,2.81,2,3.8,88.92,True,False,True,False,True,True,False,False,True,False,False,False,True
18,6.85,71.6,7.1,6.6,5.4,2.73,2,4.7,78.34,False,False,False,False,False,False,True,True,False,False,False,False,True
18,3.91,68.0,7.7,5.1,3.5,2.45,2,3.9,85.4,False,False,False,False,True,False,True,True,False,False,False,False,True
22,3.95,90.9,7.8,2.3,3.7,3.67,3,6.3,90.37,True,False,False,False,False,False,False,True,False,False,False,False,False
19,0.58,63.7,6.6,2.1,3.7,3.96,1,3.9,81.45,True,False,False,False,False,False,False,False,False,False,True,False,False
20,7.99,72.0,7.5,6.7,5.8,4.0,2,3.4,86.31,True,False,False,True,False,False,False,True,False,False,True,False,True
24,5.33,79.4,10.0,1.1,3.9,3.52,3,2.1,98.96,True,False,False,False,True,True,False,False,True,False,True,True,False
19,7.71,83.0,8.0,7.3,4.5,3.16,2,3.2,93.25,False,False,False,False,False,True,False,False,False,False,False,False,True
21,2.02,80.2,8.8,2.6,1.0,2.94,3,4.1,93.52,True,False,False,True,False,False,False,False,True,False,False,False,False
24,0.4,73.8,6.5,3.3,4.7,2.35,2,6.2,71.36,False,False,False,False,True,False,False,False,False,True,True,True,False
17,5.66,76.3,8.3,6.4,4.4,2.9,0,4.5,65.45,False,False,True,True,False,False,True,False,False,False,False,False,True
20,3.38,83.6,8.0,3.5,4.8,3.11,1,5.6,73.98,False,False,False,True,False,False,True,True,False,False,False,False,False
17,5.38,64.4,5.9,2.3,3.2,2.95,2,5.2,86.38,False,False,False,False,True,False,False,False,True,False,True,True,False
23,3.51,81.4,7.0,4.0,4.4,1.64,3,3.8,72.36,True,False,False,False,False,False,True,False,False,False,False,False,False
22,6.67,48.9,6.7,3.3,4.1,3.56,2,3.4,99.74,True,False,True,False,False,False,False,False,True,False,False,True,False
21,4.4,78.9,6.6,5.7,5.5,3.65,1,4.0,88.54,True,False,False,False,True,False,True,True,False,False,True,False,True
22,4.73,83.8,6.0,2.8,4.9,2.66,2,5.1,75.61,True,False,False,False,True,False,True,False,True,False,False,False,False
21,6.01,68.9,7.7,4.2,3.5,3.47,2,3.2,89.55,False,False,False,False,False,True,False,False,False,False,True,False,True
17,4.17,73.0,7.1,3.3,0.5,1.94,2,4.3,83.07,False,False,False,True,False,False,True,False,False,False,True,True,False
17,4.3,87.0,8.1,2.2,5.2,2.69,2,3.4,99.97,True,False,True,False,True,False,False,False,False,False,True,False,False
17,7.52,93.5,5.1,3.2,1.8,2.73,3,6.7,90.92,True,False,True,False,True,False,True,True,False,False,False,True,False
21,4.88,66.9,7.9,7.7,4.4,2.78,0,5.0,76.5,True,False,False,False,False,True,False,False,True,False,True,False,True
18,5.5,82.3,6.3,4.7,3.4,2.49,1,7.1,74.13,False,False,False,True,False,False,True,False,True,False,False,False,True
17,6.05,83.9,8.2,2.4,3.2,3.09,2,6.0,91.66,False,False,False,True,False,False,False,False,True,False,False,False,True
22,5.28,67.7,7.2,3.2,0.5,1.5,3,2.6,81.03,False,False,False,True,False,False,False,True,False,False,False,False,True
23,6.08,80.8,7.0,5.8,0.7,2.71,2,3.5,90.83,False,False,True,False,False,False,False,False,True,False,False,False,True
20,8.84,86.3,5.7,6.0,2.7,2.42,1,5.9,92.89,True,False,False,False,True,False,False,False,True,False,True,True,False
21,7.22,90.3,6.8,5.1,5.4,3.62,1,4.0,93.95,True,False,True,True,False,False,True,False,False,False,False,False,True
24,2.29,87.6,4.6,4.0,5.5,2.66,3,4.4,80.83,True,False,True,False,False,True,False,False,False,True,True,True,False
22,0.72,96.0,6.7,5.4,3.5,3.75,2,6.2,73.26,True,False,False,True,False,True,False,True,False,False,False,True,False
19,3.35,100.0,6.9,3.9,2.6,3.36,3,5.7,87.92,False,False,False,True,False,False,True,True,False,False,False,False,True
23,0.4,69.6,6.5,7.0,2.9,4.0,0,6.3,54.14,False,False,True,False,False,False,False,True,False,False,False,False,True
19,1.39,82.2,7.0,5.4,2.7,3.16,2,5.6,60.46,False,False,False,False,False,True,False,True,False,False,True,False,True
20,3.0,64.0,6.9,5.9,3.3,3.06,0,1.3,77.37,False,False,True,True,False,False,True,True,False,False,False,False,True
18,3.16,73.4,7.9,6.8,5.0,2.67,1,6.8,49.15,True,False,False,False,False,False,True,False,True,False,True,False,True
17,5.41,70.7,7.2,4.6,2.6,3.17,2,2.8,99.94,True,False,False,False,True,False,True,True,False,False,True,False,True
21,5.96,84.1,8.7,5.6,4.0,4.0,2,2.3,92.68,False,False,True,True,False,False,False,False,True,False,True,False,True
22,9.36,100.0,6.3,4.0,3.5,2.4,3,3.1,98.7,False,False,False,False,True,False,False,False,False,False,True,False,False
24,3.65,65.2,7.5,9.1,2.9,3.28,1,5.0,65.72,True,False,False,False,True,False,False,False,False,False,False,False,True
17,3.86,85.1,7.9,5.8,2.2,3.64,2,4.1,92.4,False,False,False,False,False,True,False,True,False,False,False,False,False
22,5.49,74.9,7.1,4.7,2.4,2.76,2,3.3,93.85,False,False,False,True,False,True,False,False,False,False,True,True,False
21,7.22,88.9,7.3,7.6,3.8,3.18,1,4.0,99.95,True,False,False,False,True,False,False,True,False,False,False,False,False
19,4.54,86.8,8.8,4.2,1.6,2.5,3,3.7,98.27,False,False,True,True,False,True,False,False,False,True,True,False,True
17,3.27,70.7,7.5,6.0,3.8,3.05,1,6.4,82.98,True,False,False,False,False,True,False,False,False,False,False,False,True
20,1.1,71.3,7.0,4.8,5.7,3.14,2,5.2,60.3,False,False,True,True,False,False,False,False,False,False,False,False,False
18,6.71,61.5,7.8,4.7,2.5,3.16,2,6.0,99.78,False,False,False,False,False,False,False,False,False,True,False,True,False
20,4.59,68.3,5.7,6.1,5.8,3.36,3,6.3,79.1,False,True,False,False,False,True,False,False,False,False,True,False,True
18,8.13,84.6,7.0,4.8,4.4,1.9,0,6.2,90.77,True,False,False,True,False,False,False,False,False,False,False,True,False
23,8.65,89.9,6.2,1.5,2.6,1.94,3,3.9,97.69,True,False,True,False,True,False,True,True,False,False,True,False,True
22,8.81,84.1,7.9,4.1,2.0,1.5,3,3.7,88.11,True,False,True,False,False,False,False,False,False,True,False,False,False
17,5.96,71.4,6.5,2.7,4.3,3.9,4,2.7,96.74,True,False,True,False,False,False,False,False,False,False,False,False,True
17,6.78,82.7,7.7,4.5,4.0,2.4,0,7.5,77.4,False,False,True,True,False,False,False,False,False,True,False,False,True
23,2.39,64.3,6.8,4.8,1.8,1.97,0,7.1,68.42,False,False,False,False,False,True,False,False,True,False,True,False,True
18,5.89,68.9,7.6,5.1,6.4,3.32,2,3.3,78.42,True,False,False,False,True,False,True,False,True,False,False,True,False
19,4.33,86.1,8.2,8.6,4.5,3.39,2,5.9,84.06,True,False,False,False,False,False,True,False,True,False,False,False,True
21,7.1,84.9,5.0,4.1,1.6,2.88,3,2.2,98.87,True,False,False,True,False,False,False,False,False,False,False,False,True
20,3.97,79.2,8.4,5.8,4.5,2.97,1,5.0,81.57,True,False,True,True,False,False,False,False,False,False,False,False,True
23,4.59,80.3,5.7,3.6,5.9,2.33,3,6.2,74.85,True,False,False,False,False,False,False,False,True,False,False,False,True
24,3.39,71.6,7.2,5.3,4.0,3.09,4,7.3,73.13,True,False,False,True,False,True,False,True,False,False,False,True,False
24,8.65,94.1,8.0,3.8,1.5,3.42,2,4.6,86.73,False,False,True,True,False,False,False,False,False,False,True,False,True
22,5.26,91.3,7.8,4.8,3.4,3.26,3,3.3,97.18,True,False,False,False,True,False,False,False,True,False,False,False,False
23,3.05,70.1,9.9,2.3,5.8,4.0,2,4.2,88.55,False,False,True,False,False,False,True,False,False,False,True,True,False
20,4.26,90.3,6.3,2.0,2.0,1.5,2,7.0,68.75,False,False,False,True,False,False,False,False,False,False,False,False,True
20,2.48,53.5,7.3,6.6,2.6,2.59,1,7.8,50.1,True,False,True,False,True,True,False,False,True,False,False,False,True
22,7.41,88.1,6.7,4.1,2.3,2.64,1,3.9,90.67,False,False,True,False,False,True,False,False,True,False,True,False,False
22,7.46,92.5,5.4,9.2,6.0,3.06,1,1.6,84.52,False,False,False,False,False,False,False,False,False,False,False,False,True
17,5.34,78.0,7.4,4.9,5.1,2.4,1,1.0,83.56,False,False,False,False,True,False,True,False,False,False,False,False,True
20,5.61,83.0,4.5,2.9,5.4,2.59,5,4.4,89.39,True,False,False,True,False,True,False,True,False,False,False,False,False
21,2.16,68.9,7.8,3.9,1.3,3.11,3,2.2,90.04,True,False,False,False,False,True,False,True,False,False,True,False,True
24,8.12,75.3,5.9,10.0,7.8,3.27,0,4.6,69.64,False,False,False,False,True,False,False,True,False,False,True,False,True
21,4.93,96.9,8.2,4.1,3.8,2.41,2,3.1,98.08,False,False,False,False,True,True,False,False,True,False,False,False,True
18,9.09,90.8,5.7,8.8,4.2,2.82,3,6.8,95.05,True,False,True,False,False,False,False,False,True,False,True,False,True
23,3.88,88.5,7.5,2.9,2.9,2.81,2,4.8,80.64,True,False,True,False,True,False,True,False,False,False,False,True,False
22,5.96,75.8,7.9,4.8,4.7,2.73,3,5.1,90.0,True,False,True,True,False,False,True,False,False,True,True,False,True
17,6.76,72.7,9.4,2.7,1.2,3.39,2,4.2,97.93,True,False,False,False,True,True,False,False,True,False,True,False,True
21,6.6,85.3,7.0,5.3,2.8,2.43,2,1.0,88.88,False,False,True,False,True,False,False,False,True,False,False,False,True
19,4.8,70.3,4.7,6.0,3.3,3.13,1,4.8,68.63,True,False,True,True,False,True,False,False,False,False,True,False,False
24,7.17,74.3,8.7,9.5,4.6,2.71,1,1.9,93.5,True,False,False,False,True,False,False,True,False,False,False,True,False
17,5.8,81.8,9.2,9.6,4.9,2.81,1,6.3,94.41,False,False,True,False,True,True,False,False,False,False,False,True,False
17,5.07,100.0,5.8,6.2,0.7,2.93,2,1.5,86.28,True,False,True,False,True,False,True,False,False,False,False,False,False
21,2.97,66.9,8.1,3.5,3.7,3.84,3,2.9,97.01,False,False,False,False,False,True,False,False,False,False,True,False,True
19,7.57,83.1,6.7,5.7,6.3,2.8,3,3.2,96.77,False,False,False,False,True,False,True,False,True,False,False,False,False
18,5.09,71.6,5.5,4.9,4.5,2.87,2,3.2,80.04,True,False,False,False,True,False,True,False,False,True,True,True,False
21,5.98,87.6,8.1,6.2,3.6,2.6,4,3.6,98.81,False,False,False,True,False,False,False,False,False,False,False,False,False
19,4.9,87.8,7.8,4.9,2.3,2.88,1,4.0,89.54,False,False,False,False,False,True,False,False,True,False,True,False,False
17,5.71,70.8,9.0,1.0,4.3,2.66,3,4.4,88.07,True,False,True,False,True,False,False,False,True,False,True,True,False
24,4.29,97.8,6.7,4.9,1.5,3.28,3,5.0,86.21,True,False,False,False,False,False,False,False,True,False,False,True,False
19,10.11,67.9,5.8,2.4,4.8,2.28,2,4.0,95.98,False,False,False,False,False,False,False,False,False,False,False,False,True
17,8.62,67.9,6.4,3.8,3.1,3.2,2,4.1,97.16,False,False,True,False,True,False,True,False,True,False,True,True,False
23,6.37,75.1,4.5,3.7,6.4,3.19,1,6.5,77.67,False,False,True,False,False,True,False,False,True,False,False,False,False
21,5.59,91.1,6.9,3.9,4.3,1.91,4,1.3,92.95,True,False,True,False,True,False,False,False,False,False,False,False,True
22,6.36,81.1,6.5,4.7,2.9,2.03,2,5.4,84.12,False,False,False,False,True,False,True,True,False,False,True,False,False
21,3.34,89.3,7.6,3.8,3.1,2.95,1,4.0,66.97,True,False,False,True,False,False,False,False,True,False,True,False,False
23,6.21,89.2,8.3,4.7,2.9,2.7,2,2.7,94.96,False,False,True,False,True,False,True,False,False,False,True,False,True
20,4.84,67.1,7.8,7.0,4.1,2.82,1,5.3,72.81,False,False,False,False,True,False,True,True,False,False,True,False,True
20,4.19,66.6,7.9,4.4,3.4,3.56,0,5.1,82.04,False,False,False,True,False,False,False,True,False,False,True,True,False
20,3.67,85.9,8.4,6.7,3.4,2.25,2,5.9,73.47,False,False,True,True,False,True,False,True,False,False,True,False,True
21,3.68,78.5,9.8,6.5,5.9,2.3,1,4.9,55.69,False,False,True,False,True,False,True,False,True,False,False,False,False
18,5.97,85.5,7.9,7.7,3.4,3.44,2,6.4,91.0,False,False,False,False,True,True,False,False,False,False,True,True,False
21,5.06,88.9,5.7,8.8,0.7,2.96,1,4.1,79.58,True,False,False,True,False,False,False,False,False,False,False,False,True
24,3.45,87.9,6.7,6.7,7.6,3.18,1,4.3,70.0,False,False,False,False,False,False,True,False,True,False,False,False,False
23,5.84,87.3,7.4,4.6,2.8,1.96,1,3.1,74.42,False,False,True,True,False,False,True,True,False,False,False,False,True
24,5.3,82.9,6.1,5.2,2.2,2.75,1,2.4,83.74,True,False,False,True,False,False,True,False,True,False,False,False,True
23,4.83,79.7,4.7,3.0,4.1,3.07,0,2.7,77.32,False,False,True,False,False,False,False,True,False,False,True,False,False
22,7.89,98.6,5.2,4.4,3.3,3.86,2,4.6,87.59,True,False,True,True,False,True,False,False,False,False,True,True,False
19,4.5,85.3,7.5,7.1,2.0,3.15,2,4.8,91.3,False,False,False,True,False,True,False,False,True,False,False,False,False
21,2.38,90.5,7.3,8.3,3.2,3.61,3,2.7,89.51,False,False,False,False,False,False,False,True,False,False,True,False,False
21,5.31,96.8,6.3,6.9,4.1,3.6,2,2.1,92.23,True,False,False,True,False,False,False,False,True,False,True,True,False
17,3.06,84.7,8.5,5.0,4.6,3.54,2,3.1,98.61,False,False,True,True,False,False,False,True,False,False,False,False,True
23,6.66,84.4,4.7,6.5,3.4,3.09,1,3.8,94.98,True,False,False,False,False,False,True,False,True,False,True,False,True
17,6.14,75.8,7.2,2.7,3.8,3.18,3,4.0,95.35,False,False,False,True,False,True,False,False,True,False,False,True,False
17,4.4,66.1,7.5,9.1,5.3,3.52,2,3.8,72.01,True,False,False,True,False,False,False,False,True,False,False,False,True
21,6.0,78.7,8.5,4.5,5.5,3.19,2,3.7,90.16,True,False,False,False,False,False,False,True,False,False,False,False,True
18,4.22,82.1,8.3,4.7,1.4,2.57,0,6.7,84.02,True,False,True,True,False,False,True,False,True,False,False,False,False
